HotelName,Location,ImageURL1,ImageURL2,ImageURL3,ImageURL4,ImageURL5,ImageURL6
Lembongan Beach Club & Resort,"Jalan Jungut Batu Beach, Lembongan, 87500 Nusa Lembongan, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Lembongan/Lembongan%20Beach%20Club%20&%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Lembongan/Lembongan%20Beach%20Club%20&%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Lembongan/Lembongan%20Beach%20Club%20&%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Lembongan/Lembongan%20Beach%20Club%20&%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Lembongan/Lembongan%20Beach%20Club%20&%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Lembongan/Lembongan%20Beach%20Club%20&%20Resort/image_6.jpg
The Ayodya Palace,"Jalan Pantai Mengiat P.O Box 46, 80363 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ayodya%20Palace/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ayodya%20Palace/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ayodya%20Palace/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ayodya%20Palace/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ayodya%20Palace/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Ayodya%20Palace/image_6.jpg
Hilton Bali Resort,"Jl. Raya Nusa Dua Selatan, Bali, 80361 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hilton%20Bali%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hilton%20Bali%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hilton%20Bali%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hilton%20Bali%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hilton%20Bali%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hilton%20Bali%20Resort/image_6.jpg
The Royal Purnama - Adults Only,"Jalan Pantai Purnama, 80582 Keramas, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/The%20Royal%20Purnama%20-%20Adults%20Only/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/The%20Royal%20Purnama%20-%20Adults%20Only/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/The%20Royal%20Purnama%20-%20Adults%20Only/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/The%20Royal%20Purnama%20-%20Adults%20Only/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/The%20Royal%20Purnama%20-%20Adults%20Only/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/The%20Royal%20Purnama%20-%20Adults%20Only/image_6.jpg
Maya Ubud Resort & Spa,"Jl. Gunung Sari Peliatan, PO BOX 1001, Bali, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Maya%20Ubud%20Resort%20&%20Spa/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Maya%20Ubud%20Resort%20&%20Spa/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Maya%20Ubud%20Resort%20&%20Spa/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Maya%20Ubud%20Resort%20&%20Spa/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Maya%20Ubud%20Resort%20&%20Spa/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Maya%20Ubud%20Resort%20&%20Spa/image_6.jpg
Alassari Plantation,"Jalan Arjuna, Br. Biyahan Desa Wanagiri, 82162 Selemadeg, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Selemadeg/Alassari%20Plantation/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Selemadeg/Alassari%20Plantation/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Selemadeg/Alassari%20Plantation/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Selemadeg/Alassari%20Plantation/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Selemadeg/Alassari%20Plantation/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Selemadeg/Alassari%20Plantation/image_6.jpg
The Seminyak Beach Resort & Spa,"Jl. Kayu Aya, Bali, 80361 Seminyak, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20Seminyak%20Beach%20Resort%20&%20Spa/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20Seminyak%20Beach%20Resort%20&%20Spa/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20Seminyak%20Beach%20Resort%20&%20Spa/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20Seminyak%20Beach%20Resort%20&%20Spa/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20Seminyak%20Beach%20Resort%20&%20Spa/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/The%20Seminyak%20Beach%20Resort%20&%20Spa/image_6.jpg
"Sthala, A Tribute Portfolio Hotel, Ubud Bali","Jl. A.A Gede Rai, Mawang Kelod, Lodtunduh, 80582 Ubud, Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Sthala,%20A%20Tribute%20Portfolio%20Hotel,%20Ubud%20Bali/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Sthala,%20A%20Tribute%20Portfolio%20Hotel,%20Ubud%20Bali/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Sthala,%20A%20Tribute%20Portfolio%20Hotel,%20Ubud%20Bali/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Sthala,%20A%20Tribute%20Portfolio%20Hotel,%20Ubud%20Bali/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Sthala,%20A%20Tribute%20Portfolio%20Hotel,%20Ubud%20Bali/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Sthala,%20A%20Tribute%20Portfolio%20Hotel,%20Ubud%20Bali/image_6.jpg"
Discovery Kartika Plaza Hotel,"Jl. Kartika Plaza, P.O Box 1012, South Kuta Beach, 80361 Kuta, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Discovery%20Kartika%20Plaza%20Hotel/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Discovery%20Kartika%20Plaza%20Hotel/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Discovery%20Kartika%20Plaza%20Hotel/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Discovery%20Kartika%20Plaza%20Hotel/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Discovery%20Kartika%20Plaza%20Hotel/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Discovery%20Kartika%20Plaza%20Hotel/image_6.jpg
Hotel Le Temple Borobudur,"?Ds Bumisegoro, jalan sawah, 56553 Borobudur, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Borobudur/Hotel%20Le%20Temple%20Borobudur/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Borobudur/Hotel%20Le%20Temple%20Borobudur/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Borobudur/Hotel%20Le%20Temple%20Borobudur/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Borobudur/Hotel%20Le%20Temple%20Borobudur/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Borobudur/Hotel%20Le%20Temple%20Borobudur/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Borobudur/Hotel%20Le%20Temple%20Borobudur/image_6.jpg
K Club Ubud,"Jalan Raya Cebok, 80561 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/K%20Club%20Ubud/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/K%20Club%20Ubud/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/K%20Club%20Ubud/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/K%20Club%20Ubud/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/K%20Club%20Ubud/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/K%20Club%20Ubud/image_6.jpg
Four Seasons Resort Bali at Sayan,"Sayan, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Four%20Seasons%20Resort%20Bali%20at%20Sayan/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Four%20Seasons%20Resort%20Bali%20at%20Sayan/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Four%20Seasons%20Resort%20Bali%20at%20Sayan/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Four%20Seasons%20Resort%20Bali%20at%20Sayan/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Four%20Seasons%20Resort%20Bali%20at%20Sayan/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Four%20Seasons%20Resort%20Bali%20at%20Sayan/image_6.jpg
REV?V? Wellness Resort Nusa Dua Bali,"Jl. Desa Sawangan, Kelurahan Benoa, Kec. Kuta Selatan, Badung Bali, 80361 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/REVV%20Wellness%20Resort%20Nusa%20Dua%20Bali/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/REVV%20Wellness%20Resort%20Nusa%20Dua%20Bali/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/REVV%20Wellness%20Resort%20Nusa%20Dua%20Bali/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/REVV%20Wellness%20Resort%20Nusa%20Dua%20Bali/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/REVV%20Wellness%20Resort%20Nusa%20Dua%20Bali/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/REVV%20Wellness%20Resort%20Nusa%20Dua%20Bali/image_6.jpg
Bintang Bali Resort,"Jl Kartika Plaza P.O Box 1068, 80361 Kuta, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bintang%20Bali%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bintang%20Bali%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bintang%20Bali%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bintang%20Bali%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bintang%20Bali%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bintang%20Bali%20Resort/image_6.jpg
The Ning Resort Ubud,"Banjar Sala, Desa Pejeng Kawan, Kec. Tampaksiring, Pejeng Kawan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80552 Pejeng Kawan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80552, 80552 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ning%20Resort%20Ubud/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ning%20Resort%20Ubud/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ning%20Resort%20Ubud/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ning%20Resort%20Ubud/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ning%20Resort%20Ubud/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Ning%20Resort%20Ubud/image_6.jpg
Kenran Resort Ubud By Soscomma,"Jalan Raya Desa Kenderan, Kec. Tegallalang, 80552 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kenran%20Resort%20Ubud%20By%20Soscomma/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kenran%20Resort%20Ubud%20By%20Soscomma/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kenran%20Resort%20Ubud%20By%20Soscomma/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kenran%20Resort%20Ubud%20By%20Soscomma/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kenran%20Resort%20Ubud%20By%20Soscomma/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kenran%20Resort%20Ubud%20By%20Soscomma/image_6.jpg
AYANA Resort Bali,"Karang Mas Estate, Jalan Karang Mas Sejahtera, 80364 Jimbaran, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/AYANA%20Resort%20Bali/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/AYANA%20Resort%20Bali/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/AYANA%20Resort%20Bali/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/AYANA%20Resort%20Bali/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/AYANA%20Resort%20Bali/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/AYANA%20Resort%20Bali/image_6.jpg
Anema Wellness & Resort Gili Lombok - Diving Center PADI,"Jalan Pantai Sire, 83352 Tanjung, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Anema%20Wellness%20&%20Resort%20Gili%20Lombok%20-%20Diving%20Center%20PADI/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Anema%20Wellness%20&%20Resort%20Gili%20Lombok%20-%20Diving%20Center%20PADI/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Anema%20Wellness%20&%20Resort%20Gili%20Lombok%20-%20Diving%20Center%20PADI/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Anema%20Wellness%20&%20Resort%20Gili%20Lombok%20-%20Diving%20Center%20PADI/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Anema%20Wellness%20&%20Resort%20Gili%20Lombok%20-%20Diving%20Center%20PADI/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/Anema%20Wellness%20&%20Resort%20Gili%20Lombok%20-%20Diving%20Center%20PADI/image_6.jpg
"HOMM Saranam Baturiti, Bali","Jl. Raya Baturiti, Banjar Pacung, Desa Baturiti and Kecamatan Baturiti, 82191 Bedugul, Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Bedugul/HOMM%20Saranam%20Baturiti,%20Bali/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Bedugul/HOMM%20Saranam%20Baturiti,%20Bali/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Bedugul/HOMM%20Saranam%20Baturiti,%20Bali/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Bedugul/HOMM%20Saranam%20Baturiti,%20Bali/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Bedugul/HOMM%20Saranam%20Baturiti,%20Bali/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Bedugul/HOMM%20Saranam%20Baturiti,%20Bali/image_6.jpg"
"Buahan, a Banyan Tree Escape","Banjar Selat, Buahan Kaja, 80572 Payangan, Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Buahan,%20a%20Banyan%20Tree%20Escape/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Buahan,%20a%20Banyan%20Tree%20Escape/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Buahan,%20a%20Banyan%20Tree%20Escape/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Buahan,%20a%20Banyan%20Tree%20Escape/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Buahan,%20a%20Banyan%20Tree%20Escape/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Buahan,%20a%20Banyan%20Tree%20Escape/image_6.jpg"
Plataran Komodo Resort & Spa - CHSE Certified,"Waecicu Beach, Labuan Bajo, Manggarai Barat, 86511 Labuan Bajo, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Plataran%20Komodo%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Plataran%20Komodo%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Plataran%20Komodo%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Plataran%20Komodo%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Plataran%20Komodo%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/Plataran%20Komodo%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_6.jpg
The Mansion Resort Hotel & Spa,"Jl. Penestanan, Sayan, Bali, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Mansion%20Resort%20Hotel%20&%20Spa/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Mansion%20Resort%20Hotel%20&%20Spa/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Mansion%20Resort%20Hotel%20&%20Spa/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Mansion%20Resort%20Hotel%20&%20Spa/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Mansion%20Resort%20Hotel%20&%20Spa/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Mansion%20Resort%20Hotel%20&%20Spa/image_6.jpg
Sheraton Senggigi Beach Resort,"Jl. Raya Senggigi Km.8, 83355 Senggigi , Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sheraton%20Senggigi%20Beach%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sheraton%20Senggigi%20Beach%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sheraton%20Senggigi%20Beach%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sheraton%20Senggigi%20Beach%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sheraton%20Senggigi%20Beach%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Sheraton%20Senggigi%20Beach%20Resort/image_6.jpg
Cicada Luxury Resort - Ubud,"Jalan Raya Bilukan, 80561 Tegalalang, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tegalalang/Cicada%20Luxury%20Resort%20-%20Ubud/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tegalalang/Cicada%20Luxury%20Resort%20-%20Ubud/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tegalalang/Cicada%20Luxury%20Resort%20-%20Ubud/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tegalalang/Cicada%20Luxury%20Resort%20-%20Ubud/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tegalalang/Cicada%20Luxury%20Resort%20-%20Ubud/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tegalalang/Cicada%20Luxury%20Resort%20-%20Ubud/image_6.jpg
Four Seasons Resort Bali at Jimbaran Bay,"Jimbaran Bay, 80361 Jimbaran, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Four%20Seasons%20Resort%20Bali%20at%20Jimbaran%20Bay/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Four%20Seasons%20Resort%20Bali%20at%20Jimbaran%20Bay/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Four%20Seasons%20Resort%20Bali%20at%20Jimbaran%20Bay/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Four%20Seasons%20Resort%20Bali%20at%20Jimbaran%20Bay/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Four%20Seasons%20Resort%20Bali%20at%20Jimbaran%20Bay/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Four%20Seasons%20Resort%20Bali%20at%20Jimbaran%20Bay/image_6.jpg
Secana Beachtown,"Jalan Pemelisan Agung, 80363 Canggu, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Secana%20Beachtown/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Secana%20Beachtown/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Secana%20Beachtown/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Secana%20Beachtown/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Secana%20Beachtown/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/Secana%20Beachtown/image_6.jpg
Natya Resort Ubud,"Jl. Kelabang Moding, Suweta, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Natya%20Resort%20Ubud/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Natya%20Resort%20Ubud/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Natya%20Resort%20Ubud/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Natya%20Resort%20Ubud/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Natya%20Resort%20Ubud/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Natya%20Resort%20Ubud/image_6.jpg
